	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
hsa-mir-92a-1	-0.180321117	-0.060970641	-1.645970021	-0.709642675	0.415568787	2.39E-05	-1.014931244	-0.119645101	0.030229517	-0.313577467	0.12564572	0.787152428	0.429762477	-3.753198303	-0.609001753	2.438817789	0.263749256	0.321000676	0.821587018	-1.066347956	-0.636876965	-0.469685322	0.362793306	-0.4115118	-0.517315794	-0.21410661	0.276725775	-0.064972992	-0.015414655	-1.572391327	-1.586440422	-0.470430756	-0.976502981	-1.256054481	0.406333447	-1.159282441	-0.801600605	-0.859275008	-0.80301465	1.699782452	-1.40720043	-1.110399165	0.572171149	-1.239480737	-0.043828378	-0.335589181	-1.057606586	-0.423605981	-1.621535183	0.626786766	0.388412848	-0.025499027	0.36646444	1.251508188	0.346570844	1.265716133	-0.622132627	-1.450825007	0.326369654	-1.00276483	2.081552186	0.409424219	-0.960202276	0.147931371	0.48386402	2.617148154	-0.076360909	0.574191999	1.501450827	-0.610358486	1.821362503	0.584550429	0.250234165	0.004699968	0.50035406	-0.091257092	0.845554063	-0.959121706	0.828969828	0.006837178	0.446392147	0.903784608	-0.697955013	1.474403264	1.571184088	-0.472106833	-2.416640548	-0.468376471	-0.768297167	2.266184212	3.565373158	0.066082429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-92a-2	-0.06676148	-1.073860134	-0.960506095	-1.338919672	1.111605012	0.580138691	-0.531085663	0.002124105	-0.283983961	-0.153383565	-0.070319235	0.492465925	0.155673062	-5.556546429	-0.50627043	3.26143027	-0.303192441	1.000771824	1.130607938	-0.797957601	-0.466125312	-0.026210525	1.455669963	-0.844339943	-0.575033561	0.295590847	0.388203829	0.052790668	-0.026135511	-1.826182375	-1.677801818	0.060399007	-0.586625065	-1.715005653	1.236348891	-0.081337681	-0.249470533	-0.076748807	-0.220444629	0.882802475	-0.820211449	-0.707004035	0.30299301	-0.427236365	-0.005535166	0.189020008	-0.04522694	-0.753267243	-0.613971111	-0.104308514	0.277198327	-0.604303212	-0.471984894	0.583408035	0.036170477	1.033845336	-1.2965997	-0.788637212	0.863584175	-0.145739798	0.909429848	0.115838736	-1.343442311	-1.109712606	0.166344704	1.836712236	-1.251087874	0.330657331	1.140934052	-0.881794166	1.934430153	0.329611098	0.158280269	-0.532629044	-0.192393249	-0.656797756	0.589364252	-0.695088188	1.450219701	0.025808145	0.332085243	0.292399047	-2.489371712	0.537505396	0.328731172	-0.239676679	-1.811426384	-0.074602303	-0.687919822	2.425754438	4.33818557	-0.688736164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-92b	-0.364234175	-0.284105599	-1.885891558	-3.520881727	0.602912367	0.495939394	0.676559565	0.89530975	-0.25703807	1.594827971	0.957342408	-0.181053674	0.370606965	0.942726321	0.046301662	2.83586772	-1.971223757	-0.227205039	-0.784955362	0.222507951	0.572276539	-0.110715865	1.820269806	0.21458244	-0.527697546	0.966225655	1.141232423	0.852241833	0.277301376	1.292147663	-0.521874511	-1.021871711	-0.626358286	-0.079593741	0.424060561	-0.544231981	0.094363498	-1.013583662	-1.597334777	0.536020222	-1.018424271	1.39517278	0.20616772	-1.240422936	2.11343906	-0.932910041	1.270595805	0.765667593	-1.882021151	-0.306600938	-0.825426015	0.147790788	-0.882665609	-0.643577096	0.187472253	2.168495736	0.833861159	-0.71682757	0.135649924	0.103056431	-0.390215984	0.524453041	0.084495037	0.5845482	-0.36945079	-2.008364478	0.250146648	-0.074998823	0.506876504	-1.144542103	-0.349825387	-1.224612324	0.80066881	0.636710227	1.26788849	-3.538960872	-0.830830643	0.463002434	1.981934798	0.931830917	0.411546585	-1.267903532	-2.154576259	0.877672006	-0.650811084	-0.311595108	0.308070974	-1.077000496	0.422549311	0.724650634	0.147818368	0.833152505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-93	0.318905159	-0.595028033	-1.446159873	-1.123952328	0.684633983	0.243955434	0.210071797	0.486488433	0.637644127	0.813683558	0.707727076	0.523888806	0.410736276	-1.142704796	0.896787141	0.824462782	-0.721606161	0.355204793	1.022899959	-1.07108334	0.047356996	0.563282817	0.8189683	0.315601189	-0.073531637	-0.048609115	0.651629066	0.192583354	0.249017201	0.332426098	-1.011958537	-1.736973025	-1.757936433	-0.286443287	0.096946037	-1.237611567	0.238186496	-1.725269342	-1.672878297	1.269926312	-1.778192711	-0.015246027	-0.399063645	-0.879297701	-0.537948904	-1.760238915	-2.015713	0.187430388	-2.00873328	0.446241553	-0.63472699	-0.458343871	0.869266165	0.262884023	1.540381283	2.157302915	0.979102373	-1.740029171	0.887121649	-1.379476081	1.709151084	0.237240168	-0.627575484	0.668522218	0.127383006	1.317446521	0.546703003	0.730413491	1.583946979	0.833595955	2.037339939	1.378530093	0.669779703	-0.279613061	0.41611171	-0.778112648	-0.564871859	0.267181605	0.496022358	0.221044514	0.53002382	1.999707124	1.790410584	1.335896412	1.948424843	0.266447524	0.102942005	0.270185864	-0.562879071	1.189869928	2.178009747	-0.291155737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-933	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	-0.127004761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-934	-0.206158719	-0.439278667	0.695113561	0.001063905	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.035900151	-0.504148299	-0.451794412	-0.59994853	0.03515164	-0.59994853	-0.59994853	2.21866908	-0.59994853	-0.315721187	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.042999605	0.223921946	-0.252595245	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.155095962	-0.354748024	-0.59994853	0.093102152	-0.59994853	1.091778464	0.675993051	1.006644972	1.620901722	1.522767231	-0.59994853	-0.285518294	-0.59994853	1.196324416	-0.342123805	-0.59994853	-0.59994853	-0.516586692	-0.289278289	-0.520812375	-0.231412751	-0.59994853	1.509389781	-0.59994853	-0.59994853	-0.424356347	-0.59994853	-0.59994853	-0.59994853	-0.59994853	0.094109867	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	1.488280708	-0.59994853	-0.59994853	3.425615952	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.59994853	-0.21088389	-0.59994853	-0.59994853	-0.59994853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-935	-0.003016178	-0.068000777	-0.881469791	-1.07323094	-0.18964584	0.315853883	0.938982594	1.374729055	-0.541424055	0.777047894	-0.210761021	1.593296688	-0.671973774	-0.786797424	-0.843177939	-0.584432869	-1.07323094	0.449180264	-0.143590962	-0.31284449	-0.035329566	-0.275841638	0.524688174	-1.07323094	-0.431331329	1.007813186	-0.122341207	2.768021995	0.285324688	0.210114313	-1.07323094	0.206071165	-0.116809824	-0.306250911	0.913720016	-1.07323094	0.050091298	-0.382466016	-1.07323094	-1.07323094	-1.07323094	-0.431577027	-0.094533471	-1.07323094	-1.07323094	-0.694478533	-0.456885521	2.669957039	-1.07323094	0.376081621	-0.705576768	-0.343972062	0.169829925	0.86472668	-0.709272806	-0.38984478	-0.434908938	-1.07323094	0.521829971	-0.146715337	0.563418937	0.102276233	0.309378724	4.718919582	0.609516702	1.824675028	-0.306288773	0.004499594	0.021291802	1.1100154	-1.07323094	0.38330799	2.129658654	-1.07323094	0.399915447	-1.07323094	0.166442163	1.305469169	-0.450043947	0.486552501	1.09264901	-0.461077281	1.459861001	-0.128603548	-0.177008818	1.101466972	-0.379948982	-0.229573333	-0.935581184	0.632867621	2.156373275	3.301584545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-937	1.842833751	-0.380225281	-0.864306235	-1.198799471	-0.336977022	1.548132021	0.903279689	0.610158893	-0.271156896	1.185882422	1.327527063	0.612683651	0.563604498	0.114673551	0.172738957	1.359398307	-1.198799471	-0.194822305	-0.287154537	-1.198799471	-0.746354269	-0.42894835	1.588486372	0.10238024	0.750443787	-1.198799471	1.050677936	-0.088806214	-0.66272705	1.039768191	0.309738553	-1.198799471	-0.257966989	0.139060848	-0.14657807	-1.198799471	-0.586752751	0.006117146	-0.53465547	1.510392895	-1.198799471	1.40889812	-0.233569565	-1.198799471	-1.198799471	-0.538133226	-1.198799471	-1.198799471	-1.198799471	-1.198799471	-0.02279071	-1.198799471	-1.198799471	0.028482067	0.421517942	3.006088858	0.616970473	0.560609208	2.151749908	-1.198799471	-0.390886257	1.731551011	-0.308790846	0.862996069	-0.360316438	0.952394295	0.138994804	-1.198799471	-0.10495634	0.002605312	1.670325739	-0.505843353	1.582235767	-1.198799471	-0.341318374	0.461243169	-1.198799471	0.82571071	0.699825931	0.6188841	0.591550662	0.669847392	1.714392043	-0.55150651	0.364500705	-0.302753022	0.010507665	0.71388431	0.02997432	0.036042021	0.804355523	-1.198799471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-938	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	1.90483813	-0.213454172	1.595588911	-0.213454172	-0.213454172	-0.213454172	1.750970792	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	4.716413624	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	9.071057543	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	-0.213454172	1.680971349	-0.213454172	-0.213454172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-939	-0.501052919	-0.539635632	-0.313582682	-1.025796351	0.33643083	-1.025796351	0.170564247	0.43862381	-0.302941072	0.72460685	0.654845696	0.769590652	0.091452686	-0.217956187	-0.17887046	3.405561912	-1.025796351	-1.025796351	-0.007368486	-1.025796351	0.673043853	-0.165770913	3.003552771	-1.025796351	0.225033913	-0.27612839	0.018488826	-1.025796351	1.294652352	-1.025796351	-1.025796351	-1.025796351	0.025237862	1.033752648	1.034550116	0.968543744	-1.025796351	1.297974007	-0.283859735	1.244015153	-1.025796351	-0.346655238	0.05249301	2.834994122	0.914730375	-1.025796351	1.074465715	0.66175748	-0.074381899	0.1777881	-0.309371296	-0.245660913	0.385161274	1.336001336	0.08892274	0.305876198	-0.786343293	-1.025796351	1.311320511	0.779647578	-1.025796351	1.789731963	-1.025796351	0.306839707	-1.025796351	-1.025796351	-0.201619629	1.074310808	1.10703275	0.316331558	-1.025796351	-1.025796351	-1.025796351	1.400502961	0.68812864	-1.025796351	-0.029931602	1.235849062	0.188569787	-0.401356707	1.669994543	0.167069806	-1.025796351	0.299286557	-0.047807485	-0.024794054	0.848538478	0.047234488	-0.757566744	0.055118061	3.572324763	1.708315384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-940	-0.602228275	-0.676238498	0.22260372	-1.056595341	0.258622318	-1.041751428	0.060755115	-1.349957154	-0.890855014	-0.604630982	-0.592180597	-1.41046447	-0.527584733	-1.651664779	-0.0444113	1.665456821	1.000515085	0.225871407	-0.0610654	-0.343214463	-0.016993012	-0.280491291	1.31458899	-0.120527936	-0.801850133	0.384687662	-0.352373272	0.225779777	-0.464889249	0.495015705	1.088662276	-0.747511184	0.737973282	1.391934159	1.143086578	0.090466271	0.692298804	0.944097602	-0.002250858	-1.821083736	0.174245866	0.238665207	-0.312892434	3.15043987	0.335012963	-0.009320807	0.477010512	1.385403481	1.404686528	-0.591254917	-0.491792818	0.264510177	-0.405375807	0.386034231	-1.284747107	-0.029492833	-1.199144617	1.711817189	2.636436652	1.227214804	-1.293587622	-0.175538212	-1.000253346	1.167035176	-1.273628225	0.418625624	-0.617428897	-1.821083736	-1.106900589	-0.466442735	0.052202124	0.055672409	0.621484707	-0.994887663	-0.454342837	-0.737222218	-0.409234091	0.617288876	1.204204989	0.272984779	1.750718252	-1.123908873	1.42390243	-1.821083736	-1.249494669	0.436605674	-0.008642044	0.011647116	-1.381968055	-0.309859957	-0.282721812	-0.874043177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-941-1	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-941-3	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	13.49093899	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	-0.073720978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-942	-0.128693716	1.049433449	-0.371789785	-0.437095722	-0.159493051	0.175191132	-0.700610522	0.230047211	-0.047470734	-1.738653018	0.100622192	-0.089483469	1.226751729	0.653865047	-0.195031521	3.450586232	-1.463664199	-0.20115524	1.438337723	-1.152143825	0.900423078	-0.670476308	1.364374765	0.422714177	0.256277235	0.744625962	1.072053745	-0.385269949	0.648080704	0.866519012	-0.998007109	-0.639025744	-1.153279211	0.371691631	0.153149679	0.410774959	-0.363776971	0.712613005	-1.040178668	-0.064375627	-0.697701832	0.580636435	-1.12551453	1.084094827	-0.556513579	-0.390129327	-0.09574802	-0.19247976	0.257955574	-1.000443959	-0.893714531	0.283546199	0.055595347	-0.511705881	1.095541925	1.683518399	-0.183991982	-1.088311581	1.131307231	-1.190684665	-0.607661825	0.095873732	-1.368700473	-0.552377038	0.357250258	2.339828452	-0.921670606	0.188399914	0.540318039	-0.266370467	2.107583965	-0.628414041	1.814367804	0.058725459	0.51136193	0.54078319	0.196838602	-0.581479179	2.117926359	0.5858806	2.165840191	0.344794143	0.6697366	-0.714647553	0.954331496	-0.571543958	0.295050264	-1.130855121	-1.026399216	2.139834022	3.883119449	1.061918845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
