	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
hsa-mir-510	-0.374159	0.199210007	0.830766427	2.297911537	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	0.060302655	-0.374159	-0.374159	-0.374159	-0.374159	1.892269482	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	6.090569778	0.845610147	-0.374159	-0.374159	-0.374159	-0.374159	-0.374159	3.272521494	-0.374159	-0.374159	-0.374159	-0.374159	0.897555632	-0.374159	-0.374159	1.218391507	-0.374159	-0.374159	1.634765329	-0.374159	-0.374159	0.545918381	-0.374159	-0.374159	-0.374159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-511-1	-0.087460399	0.447940214	-0.639151913	-1.067644572	0.24911316	0.893958538	0.010481585	0.051343726	-0.185158834	-0.748833225	-0.619505239	-0.593043529	0.264968432	-1.777137225	-0.90293761	4.523499729	0.14601835	-0.007260206	-0.208012859	1.068545728	1.722103555	0.936766291	1.384612987	-1.35477502	0.285873374	0.553373174	-0.037570581	1.943103762	0.785444738	1.318213927	1.18648207	-0.050726943	0.522055946	-1.331754387	0.490749424	2.116142687	0.08212592	-0.367887172	-1.208958483	-2.232637199	0.013557461	0.285303721	0.818668833	1.750541208	-0.428910385	0.022642209	-0.621021072	1.077636642	0.281329559	0.631772668	-0.763546891	0.007544669	-0.828058039	0.731152012	-0.273769346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-511-2	-0.027129176	1.03290873	-0.503375901	-0.907520316	0.006921108	0.202288875	-0.237968739	0.176353904	-0.261510285	-0.386176334	-0.60733903	-0.350201165	0.133627396	-1.799494732	-0.724033646	4.503177713	-1.402921028	-0.690906074	-0.912060123	0.521294317	2.14371566	0.873746596	0.586208831	-0.24232203	-0.146026146	1.2301202	0.122137511	1.934569674	1.475427711	1.300391605	1.252507706	-1.14562223	0.364501413	-1.120874826	0.643613075	1.674431457	-0.437636384	-0.875736475	-1.657353036	-1.678133874	-1.154097518	0.254843212	1.1020029	1.563179633	-0.606786169	-0.234949513	-0.392962574	0.401614784	0.320361098	0.573160214	-0.076410981	0.660251102	0.119667624	0.783598473	-0.217679562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-512-1	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	0.50468807	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	1.2234438	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	-0.123969066	0.23285379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-512-2	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	0.703931297	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	3.585016691	-0.132130591	-0.132130591	1.494438147	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	-0.132130591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-513a-1	-0.091632899	-0.364745038	0.010574991	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	0.005259419	-0.364745038	-0.364745038	-0.364745038	-0.364745038	1.565433682	-0.364745038	-0.364745038	0.455342318	-0.364745038	-0.364745038	1.526806188	-0.364745038	-0.364745038	0.388226919	-0.364745038	-0.364745038	-0.364745038	-0.364745038	5.584030568	-0.364745038	0.690921377	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	-0.364745038	0.590862564	-0.364745038	0.354837503	1.608933251	-0.364745038	-0.364745038	-0.364745038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-513a-2	-0.372239519	-0.372239519	-0.05958718	0.224369805	-0.372239519	0.236921996	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	5.333766503	-0.372239519	-0.372239519	0.867514226	-0.372239519	-0.372239519	-0.372239519	-0.372239519	-0.372239519	0.255007697	-0.372239519	-0.372239519	-0.372239519	-0.372239519	4.583261015	-0.372239519	-0.372239519	0.317387556	-0.372239519	-0.372239519	-0.372239519	3.194687644	0.76306643	-0.372239519	0.170888574	-0.372239519	0.529965237	-0.372239519	-0.372239519	-0.372239519	0.171888011	-0.372239519	-0.372239519	-0.372239519	-0.372239519	0.280499836	-0.372239519	-0.372239519	-0.372239519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-513b	-0.365675627	-0.365675627	-0.365675627	0.308210741	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	2.628615327	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	1.414138633	-0.365675627	0.276428996	1.428933802	-0.365675627	-0.365675627	-0.365675627	-0.365675627	4.339453055	-0.365675627	0.627630879	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	0.673288504	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	-0.365675627	0.304593358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-513c	-0.346279945	-0.489141451	-0.29281629	-0.114509929	-0.489141451	-0.489141451	-0.489141451	-0.06562364	-0.489141451	-0.489141451	-0.489141451	-0.295596799	-0.07833416	-0.489141451	-0.489141451	-0.489141451	3.284874812	-0.171671908	-0.489141451	0.584269441	-0.489141451	-0.489141451	-0.489141451	-0.489141451	-0.489141451	0.750833262	-0.489141451	-0.489141451	-0.489141451	0.824748071	4.172661627	-0.489141451	1.132205522	-0.489141451	-0.489141451	1.229240625	-0.489141451	2.214253559	0.499660619	-0.489141451	0.140793188	-0.489141451	0.077383958	-0.489141451	0.0884466	-0.489141451	0.141873302	-0.489141451	1.837339405	-0.489141451	-0.489141451	0.543264704	-0.489141451	-0.489141451	-0.489141451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-514-1	-0.635659726	-0.928850771	1.249577718	2.07905341	-0.560523465	-0.747822406	-0.835227028	-0.223597507	-1.032070679	-0.912901717	-1.16197814	-0.418371256	-0.961192465	-0.363931676	-0.32362353	-0.855544005	2.57233569	-1.053385415	-1.16197814	0.926610273	-0.920581764	-1.007419235	-0.437846316	-0.801305746	-0.770638963	-0.433200074	-0.974305117	-0.773648823	-0.45295687	-0.899035077	2.99099901	0.560648502	1.537953481	-0.791847648	-0.664133647	0.654370188	-1.039100783	1.737085093	0.934375853	-0.926417023	1.168081203	-0.70123397	1.097229797	-0.726263735	0.774973728	0.335062431	0.950838203	0.580286317	1.175628219	-0.783816564	0.880648822	1.572355095	-0.370162415	-1.16197814	-0.190797893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-514-2	-0.843724214	-0.620366952	1.29907207	2.075546549	-0.598767536	-0.673093303	-0.783021581	-0.348139421	-1.089868131	-0.909634997	-0.781288631	-0.395185039	-0.761496005	-0.502908881	-0.423671822	-1.157833182	2.491108848	-0.875983723	-0.833422777	0.991422993	-0.795643502	-1.157833182	-0.022916682	-0.712552346	-0.390838137	-0.661978647	-0.607947367	-0.935771509	-0.491577912	-1.157833182	3.017886118	0.495726854	1.43025807	-0.70156517	-1.157833182	0.758340354	-0.932514338	1.630543467	0.883029056	-0.61584089	1.146336605	-0.845645013	1.065307697	-0.582315715	0.848545864	0.18775088	0.907207459	0.652330079	1.068805962	-0.942294469	0.750849343	1.582673453	0.074525197	-0.734880864	-0.169522266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-514-3	-0.875635971	-0.737198352	1.313963237	2.070159984	-0.445309189	-0.95188404	-0.767892796	-0.246988965	-0.953477858	-0.876289546	-0.681968973	-0.321738457	-0.792390236	-0.208399123	-0.347895698	-1.193631854	2.542582676	-0.835449609	-0.647676579	0.932861483	-0.723384523	-0.715742189	-0.126883006	-0.666121776	-0.665324272	-0.564687882	-0.636941524	-0.66903939	-0.609189903	-1.193631854	3.022817474	0.463424433	1.509216002	-1.044203026	-0.980522968	0.880256902	-0.796782661	1.617350264	0.977350361	-0.531613112	1.17778675	-0.79898125	1.034838705	-0.39426721	0.771977597	0.270887161	0.922775441	0.874240556	1.09709664	-0.681616244	0.753425637	1.589762547	-0.232439285	-1.193631854	-0.246413126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-514b	-0.318884845	-0.486033963	1.09078617	1.183426626	-0.322483376	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.354759411	-0.486033963	-0.486033963	-0.486033963	1.05177483	-0.486033963	-0.486033963	-0.014054922	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	-0.486033963	3.145289499	-0.486033963	1.211083966	-0.486033963	-0.486033963	2.567941466	-0.486033963	2.724535584	0.610884171	-0.486033963	0.510058631	-0.486033963	-0.142561126	-0.486033963	0.349173708	-0.250938772	0.687572545	-0.486033963	1.936353981	-0.486033963	-0.067556393	0.924418064	-0.486033963	-0.486033963	-0.405686938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-515-1	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	-0.091604268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-515-2	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	6.731552717	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	-0.109781339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-516a-1	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	1.044787923	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	2.435008872	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	-0.171163873	0.519004692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-516a-2	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	2.378747422	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	3.590927509	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	-0.131610474	0.533184333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-516b-1	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	2.685449271	-0.124395156	-0.124395156	2.87996364	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	-0.124395156	0.619709892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
